0,0,0,0
-4.6111326,106.4570851,2:15 AM - 2:30 AM,CGPositive
-5.3795940,106.3818210,2:15 AM - 2:30 AM,CGPositive
-5.3340783,106.2446706,2:15 AM - 2:30 AM,CGPositive
-4.9678841,104.7334346,2:15 AM - 2:30 AM,CGPositive
-5.1101302,104.7981552,2:30 AM - 2:45 AM,CGPositive
-5.5155081,106.2874284,2:30 AM - 2:45 AM,CGPositive
-5.4882164,106.2464429,2:30 AM - 2:45 AM,CGPositive
-5.5597643,106.4931697,2:30 AM - 2:45 AM,CGPositive
-5.0603797,105.0064948,2:30 AM - 2:45 AM,CGPositive
-5.2970542,106.4851486,2:30 AM - 2:45 AM,CGPositive
-5.3398180,106.2126564,2:30 AM - 2:45 AM,CGPositive
-5.4036941,106.5107482,2:30 AM - 2:45 AM,CGPositive
-8.6368819,106.7963924,2:30 AM - 2:45 AM,CGPositive
-5.8348187,106.0294221,2:30 AM - 2:45 AM,CGPositive
-5.5563213,106.3893362,2:30 AM - 2:45 AM,CGPositive
-5.4396296,106.5733698,2:30 AM - 2:45 AM,CGPositive
-5.5547084,106.3951111,2:30 AM - 2:45 AM,CGPositive
-8.1689748,106.7531518,2:30 AM - 2:45 AM,CGPositive
-8.1302776,106.7368746,2:30 AM - 2:45 AM,CGPositive
-5.8629663,106.0832825,2:30 AM - 2:45 AM,CGPositive
-5.4604022,106.3546383,2:30 AM - 2:45 AM,CGPositive
-5.3723441,106.5524443,2:30 AM - 2:45 AM,CGPositive
-5.5245176,106.3161970,2:30 AM - 2:45 AM,CGPositive
-5.3855027,106.2716962,2:30 AM - 2:45 AM,CGPositive
-5.4205368,106.3451726,2:30 AM - 2:45 AM,CGPositive
-8.0344158,107.0525683,2:30 AM - 2:45 AM,CGPositive
-5.3760993,106.5404227,2:30 AM - 2:45 AM,CGPositive
-3.4017430,98.4831820,2:30 AM - 2:45 AM,CGPositive
-2.8110202,98.6931285,2:30 AM - 2:45 AM,CGPositive
-5.2827449,106.5146026,2:30 AM - 2:45 AM,CGPositive
-5.2443797,106.5198442,2:30 AM - 2:45 AM,CGPositive
-7.8023830,106.4334600,2:30 AM - 2:45 AM,CGPositive
-8.0384661,106.8563371,2:30 AM - 2:45 AM,CGPositive
-5.8647223,106.2922564,2:30 AM - 2:45 AM,CGPositive
-5.3346944,106.5480019,2:30 AM - 2:45 AM,CGPositive
-5.3763625,106.5510807,2:30 AM - 2:45 AM,CGPositive
-5.3055772,106.5380975,2:45 AM - 3:00 AM,CGPositive
-5.9755890,106.3092454,2:45 AM - 3:00 AM,CGPositive
